Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2015-02-27,46.84,68.47,13.92,52.19,39.94,44.1,38.54,67.16,71.02
2015-03-02,47.15,67.99,14.02,52.67,40.26,44.18,37.8,67.76,71.87
2015-03-03,46.9,68.25,13.98,52.33,39.99,44.01,38.03,67.15,71.68
2015-03-04,46.73,68.15,13.89,51.92,39.83,43.7,37.82,67.48,71.3
2015-03-05,46.53,67.74,13.95,51.96,39.78,43.85,38.12,67.72,71.35
2015-03-06,45.91,66.53,13.85,51.25,39.29,43.0,36.98,66.39,70.5
2015-03-09,45.97,66.05,13.91,51.73,39.48,43.23,37.04,66.8,70.9
2015-03-10,45.27,65.14,13.61,50.78,38.67,42.62,36.98,66.05,69.8
2015-03-11,45.21,65.33,13.7,50.73,38.42,42.29,36.74,66.02,69.41
2015-03-12,45.78,64.91,14.0,51.38,38.67,42.91,37.44,66.89,70.83
2015-03-13,45.34,64.67,13.9,50.91,38.46,42.57,37.05,66.76,70.26
2015-03-16,45.27,65.54,14.07,51.75,38.91,43.09,37.69,68.24,71.09
2015-03-17,44.77,65.29,14.04,51.54,38.92,42.78,37.63,68.04,70.69
2015-03-18,45.45,67.19,14.12,52.15,39.45,43.08,38.65,68.93,71.32
2015-03-19,44.67,66.12,13.98,51.8,39.34,42.88,38.29,69.33,71.22
2015-03-20,44.96,67.1,14.17,52.09,39.59,43.42,38.63,69.83,72.01
2015-03-23,44.96,66.86,14.09,51.65,39.59,43.49,38.66,69.63,71.89
2015-03-24,44.81,66.42,13.98,51.48,39.46,43.24,38.23,69.03,71.51
2015-03-25,44.31,67.28,13.75,50.6,38.45,43.14,37.78,67.77,70.35
2015-03-26,44.41,67.2,13.74,50.47,38.48,42.95,37.46,67.61,69.91
2015-03-27,44.39,66.65,13.73,50.66,38.5,43.22,37.69,68.09,70.27
2015-03-30,44.99,68.08,13.93,51.37,38.97,43.65,38.15,68.78,70.99
2015-03-31,44.55,67.68,13.83,50.86,38.57,43.24,38.16,67.59,70.68
2015-04-01,44.67,67.66,13.82,50.52,38.51,43.3,38.19,66.91,70.37
2015-04-02,44.72,67.8,13.89,50.55,38.5,43.59,38.26,67.12,71.0
2015-04-06,45.08,69.02,13.91,50.93,38.88,43.93,38.8,67.22,71.34
2015-04-07,45.0,69.07,13.84,50.81,38.79,43.73,38.35,67.38,70.94
2015-04-08,45.13,68.51,13.89,50.99,38.91,43.8,38.24,67.95,71.61
2015-04-09,45.26,69.61,13.91,51.23,39.01,43.93,38.07,68.46,71.67
2015-04-10,45.39,69.91,13.9,51.95,39.16,44.01,38.36,69.05,71.92
2015-04-13,45.2,69.22,13.96,51.46,39.05,43.8,37.98,68.67,71.52
2015-04-14,45.39,70.46,13.96,51.52,38.93,43.9,38.17,68.78,71.49
2015-04-15,45.83,72.15,14.01,51.62,39.28,43.77,38.26,68.96,71.49
2015-04-16,45.73,71.98,14.03,51.51,39.14,43.93,38.01,68.92,71.63
2015-04-17,45.31,71.46,13.84,50.89,38.6,43.53,37.88,68.33,70.57
2015-04-20,45.64,71.73,13.9,51.48,39.26,43.68,38.44,68.75,71.34
2015-04-21,45.3,70.97,13.83,51.42,39.24,43.76,38.1,69.2,71.42
2015-04-22,45.39,71.44,13.93,51.63,39.64,43.78,38.18,69.32,71.49
2015-04-23,45.51,71.93,13.95,51.58,39.8,43.63,38.39,69.58,71.84
2015-04-24,45.9,71.52,13.93,51.36,40.14,43.64,38.78,69.35,72.82
2015-04-27,46.3,71.44,13.88,51.34,40.25,43.4,38.31,68.09,72.18
2015-04-28,46.36,71.8,13.96,51.43,40.38,43.45,38.59,68.43,71.93
2015-04-29,46.34,72.36,13.95,51.18,40.19,43.06,38.43,67.81,71.44
2015-04-30,46.04,72.13,13.84,50.73,39.63,42.91,37.98,66.85,70.64
2015-05-01,46.8,72.3,13.96,51.37,40.11,43.3,38.19,67.76,71.62
2015-05-04,46.67,72.11,14.1,51.45,40.15,43.37,38.48,68.19,71.77
2015-05-05,46.14,71.22,13.97,50.76,39.53,43.02,37.62,67.33,71.02
2015-05-06,46.15,70.94,13.9,50.73,39.19,43.15,37.41,67.07,70.73
2015-05-07,46.35,70.18,14.0,51.0,39.48,43.26,37.55,67.39,71.09
2015-05-08,47.09,71.33,14.2,51.6,40.05,43.62,37.82,68.48,71.85
2015-05-11,46.87,69.98,14.15,51.55,39.84,43.45,37.56,68.51,71.53
2015-05-12,46.38,70.31,14.1,51.5,39.63,43.35,37.52,68.08,71.4
2015-05-13,46.33,70.12,14.1,51.61,39.8,43.33,37.15,68.15,70.95
2015-05-14,46.81,70.1,14.23,52.13,40.44,44.0,37.58,69.09,71.27
2015-05-15,47.04,70.38,14.17,52.08,40.31,44.14,38.07,69.23,71.84
2015-05-18,46.83,70.44,14.25,52.18,40.5,44.0,38.21,69.64,72.11
2015-05-19,46.6,69.43,14.33,52.04,40.4,43.88,38.3,69.97,72.09
2015-05-20,46.57,69.56,14.29,51.84,40.43,43.78,38.36,70.06,72.01
2015-05-21,46.74,70.22,14.25,52.13,40.61,43.88,38.34,70.07,72.29
2015-05-22,46.68,69.97,14.26,51.89,40.58,43.69,38.28,69.9,72.17
2015-05-26,46.1,68.86,14.1,51.32,39.99,43.35,38.04,69.19,71.65
2015-05-27,46.4,68.74,14.25,51.65,40.75,43.62,38.19,70.0,72.19
2015-05-28,46.52,68.47,14.24,51.41,40.66,43.56,38.28,70.04,72.07
2015-05-29,46.22,68.39,14.11,50.9,40.36,43.29,38.22,69.87,71.57
2015-06-01,46.24,68.21,14.12,51.12,40.48,43.29,38.27,70.15,71.78
2015-06-02,46.38,68.68,14.14,51.22,40.39,43.17,37.77,69.69,71.94
2015-06-03,46.43,68.21,14.27,51.48,40.48,43.14,37.21,69.82,72.5
2015-06-04,45.88,67.29,14.14,50.9,40.1,42.83,37.16,69.33,71.98
2015-06-05,45.67,67.76,14.22,50.94,39.97,42.22,36.69,69.31,71.78
2015-06-08,45.5,67.37,14.13,50.57,39.53,42.2,36.48,68.96,71.27
2015-06-09,45.53,67.37,14.17,50.56,39.43,42.41,36.39,68.94,71.19
2015-06-10,46.01,68.19,14.37,51.06,40.05,42.83,36.57,69.79,71.93
2015-06-11,46.12,67.89,14.43,51.35,40.07,42.81,36.86,70.27,72.17
2015-06-12,45.84,67.13,14.36,51.05,39.71,42.64,36.54,69.4,71.84
2015-06-15,45.56,66.97,14.3,50.62,39.47,42.33,36.48,69.48,71.5
2015-06-16,45.8,67.5,14.38,50.67,39.73,42.79,36.65,69.83,71.94
2015-06-17,45.99,67.33,14.36,50.8,39.75,43.02,36.96,69.89,72.26
2015-06-18,46.37,67.29,14.49,51.31,40.1,43.5,37.45,70.88,73.14
2015-06-19,46.06,66.66,14.25,51.07,39.77,43.44,37.09,70.83,72.88
2015-06-22,46.24,67.48,14.47,51.38,40.1,43.61,37.03,71.38,73.28
2015-06-23,46.11,67.7,14.5,51.25,40.13,43.42,36.53,71.52,73.58
2015-06-24,45.52,67.28,14.38,50.77,39.94,43.22,36.25,70.8,73.07
2015-06-25,45.48,66.59,14.29,50.38,39.84,43.14,36.0,71.19,73.01
2015-06-26,45.31,66.81,14.34,50.47,39.51,43.23,36.22,71.09,73.3
2015-06-29,44.25,65.55,13.99,49.52,38.67,42.56,36.03,69.35,71.65
2015-06-30,44.39,66.0,14.05,49.54,38.7,42.49,35.93,69.59,71.97
2015-07-01,44.64,65.16,14.26,49.79,38.97,43.04,36.15,70.34,72.79
2015-07-02,44.5,65.45,14.2,49.7,39.02,43.0,36.6,70.01,72.64
2015-07-06,44.13,64.59,14.14,49.51,38.86,42.97,36.75,69.98,72.5
2015-07-07,43.99,65.18,14.17,49.91,38.92,43.85,37.66,70.32,73.13
2015-07-08,43.02,63.86,13.92,49.01,38.28,43.36,37.46,69.11,71.74
2015-07-09,43.15,64.19,14.03,49.13,38.13,43.39,37.04,69.49,72.04
2015-07-10,43.76,64.54,14.2,49.65,38.74,43.9,37.24,70.42,73.09
2015-07-13,44.24,64.99,14.37,50.2,39.33,44.31,37.26,71.02,74.14
2015-07-14,44.48,65.46,14.4,50.33,39.48,44.38,37.21,71.73,74.23
2015-07-15,44.13,64.31,14.52,50.12,39.49,44.27,37.39,71.83,74.16
2015-07-16,44.02,64.4,14.67,50.35,39.99,44.72,37.94,72.16,74.61
2015-07-17,43.72,63.62,14.63,50.33,40.61,44.7,37.57,72.01,74.48
2015-07-20,43.35,62.77,14.64,50.34,40.83,44.78,37.38,72.24,74.52
2015-07-21,43.09,62.8,14.63,49.8,40.56,44.67,37.04,71.92,74.28
2015-07-22,42.91,62.29,14.74,49.58,39.9,44.77,37.21,72.08,74.64
2015-07-23,42.28,62.24,14.61,49.12,39.82,44.6,36.65,71.82,74.2
2015-07-24,41.35,61.04,14.47,48.48,39.6,44.35,36.69,70.02,74.2
2015-07-27,40.9,60.16,14.37,48.24,39.25,44.32,37.16,69.96,73.64
2015-07-28,41.75,61.89,14.43,49.18,39.6,44.82,37.33,71.22,74.22
2015-07-29,42.05,62.73,14.57,49.78,39.86,44.97,37.47,71.34,74.98
2015-07-30,42.26,62.29,14.57,49.74,39.94,44.82,37.74,71.24,75.25
2015-07-31,42.15,60.93,14.52,49.69,39.81,44.91,38.13,71.65,75.49
2015-08-03,41.82,59.65,14.51,49.45,39.59,44.97,38.33,71.59,75.23
2015-08-04,42.01,59.44,14.48,49.43,39.36,44.97,37.71,71.56,75.55
2015-08-05,42.22,59.0,14.54,49.7,39.74,45.37,37.81,72.16,74.73
2015-08-06,42.07,59.94,14.49,49.44,39.35,45.03,38.0,70.58,73.72
2015-08-07,41.48,58.86,14.52,49.21,39.38,44.78,38.47,70.46,73.66
2015-08-10,42.5,60.74,14.66,50.17,39.99,44.95,38.32,71.03,74.25
2015-08-11,41.71,60.86,14.52,49.55,39.4,44.79,38.51,70.43,73.58
2015-08-12,41.87,61.96,14.39,49.56,39.57,44.81,39.19,70.48,73.26
2015-08-13,41.75,61.03,14.44,49.53,39.46,44.63,39.2,70.32,73.69
2015-08-14,41.94,60.89,14.55,49.84,39.66,44.78,39.5,70.52,73.74
2015-08-17,42.18,61.03,14.58,50.09,39.88,44.82,39.69,71.23,74.44
2015-08-18,41.91,60.8,14.56,49.99,39.68,44.6,39.59,71.13,74.51
2015-08-19,41.39,59.12,14.43,49.53,39.41,44.19,39.76,70.84,74.38
2015-08-20,40.61,57.78,14.13,48.5,38.45,43.79,39.52,69.19,72.29
2015-08-21,39.62,55.76,13.62,47.16,36.98,42.59,39.04,67.08,69.97
2015-08-24,37.96,52.77,13.04,45.48,35.53,41.11,37.58,64.22,67.18
2015-08-25,37.36,52.01,12.86,44.89,35.25,40.8,36.43,63.58,66.9
2015-08-26,38.37,53.8,13.35,46.29,37.02,42.0,37.08,66.26,69.44
2015-08-27,39.77,56.46,13.68,47.41,37.88,42.62,37.51,67.55,71.07
2015-08-28,40.0,57.74,13.61,47.43,37.96,42.53,37.4,67.17,71.1
2015-08-31,39.78,58.34,13.5,47.01,37.61,42.23,36.8,65.94,70.55
2015-09-01,38.57,56.28,13.06,45.76,36.4,41.37,35.8,64.21,68.77
2015-09-02,39.12,56.8,13.24,46.78,37.28,41.93,35.83,65.53,70.22
2015-09-03,39.36,56.96,13.31,46.8,37.31,42.22,35.99,65.06,70.24
2015-09-04,38.58,56.02,13.05,46.15,36.74,41.53,35.5,64.25,69.49
2015-09-08,39.54,56.9,13.38,47.43,37.77,42.39,36.25,66.05,71.1
2015-09-09,39.24,55.83,13.2,46.92,37.27,41.7,35.8,65.03,70.34
2015-09-10,39.33,56.15,13.26,46.95,37.65,41.77,35.74,65.65,70.54
2015-09-11,39.27,55.65,13.32,47.21,37.83,42.05,36.01,66.07,71.06
2015-09-14,38.8,55.17,13.29,46.97,37.73,41.91,36.1,65.87,70.69
2015-09-15,39.09,55.78,13.48,47.78,38.22,42.41,36.29,66.81,71.43
2015-09-16,39.65,57.36,13.57,48.13,38.38,42.89,36.65,67.0,72.24
2015-09-17,39.47,57.33,13.38,47.92,38.12,42.89,37.16,67.61,72.43
2015-09-18,38.63,55.82,13.12,46.86,37.62,42.4,36.95,66.58,71.27
2015-09-21,38.76,56.14,13.27,47.09,38.0,42.71,37.09,65.69,71.9
2015-09-22,38.04,55.55,13.1,46.41,37.36,42.25,36.63,65.29,70.94
2015-09-23,37.23,54.83,13.11,46.09,37.45,42.32,36.73,65.22,70.75
2015-09-24,37.13,55.07,13.01,45.8,37.45,42.39,37.02,64.56,70.57
2015-09-25,37.08,55.18,13.21,45.9,37.39,42.66,37.38,62.79,70.56
2015-09-28,35.93,52.97,12.9,44.99,36.53,42.03,37.2,60.36,68.53
2015-09-29,36.07,52.89,12.92,45.29,36.37,42.01,37.21,60.92,68.3
2015-09-30,36.83,54.14,13.12,45.97,37.09,42.4,37.87,62.18,70.14
2015-10-01,37.24,54.25,13.12,45.87,37.11,42.4,37.43,62.81,70.66
2015-10-02,38.15,56.49,13.14,46.45,37.64,42.98,37.93,64.12,71.67
2015-10-05,39.15,58.19,13.42,47.77,38.38,43.72,38.42,64.29,72.73
2015-10-06,39.66,59.48,13.36,47.72,38.43,43.42,38.15,62.77,72.19
2015-10-07,40.18,60.24,13.46,48.35,38.61,43.82,38.02,63.78,72.44
2015-10-08,40.75,61.39,13.54,49.02,38.78,44.34,38.49,63.97,73.32
2015-10-09,40.73,60.99,13.45,49.19,38.95,44.44,38.31,64.26,73.41
2015-10-12,40.38,60.2,13.47,49.19,39.0,44.55,38.65,64.43,73.76
2015-10-13,40.22,59.57,13.36,48.67,38.92,44.28,38.56,63.62,73.36
2015-10-14,40.54,60.09,13.25,48.14,38.84,43.77,38.56,63.5,72.62
2015-10-15,40.65,61.17,13.55,48.67,39.34,44.17,39.12,64.91,73.56
2015-10-16,40.67,61.25,13.63,48.42,39.41,44.59,39.18,65.5,73.95
2015-10-19,40.39,60.03,13.62,48.49,39.56,44.79,39.2,65.73,74.3
2015-10-20,40.45,60.2,13.7,48.81,39.46,44.76,39.33,64.7,74.2
2015-10-21,40.09,59.46,13.6,48.82,39.16,44.77,39.26,64.12,73.87
2015-10-22,41.19,60.53,13.82,50.18,40.04,45.66,39.71,63.73,74.84
2015-10-23,41.53,60.39,13.98,50.36,41.16,45.59,39.01,65.09,75.21
2015-10-26,41.19,58.91,13.92,50.25,41.0,45.5,38.87,65.35,75.74
2015-10-27,41.01,58.2,13.84,49.7,40.77,45.56,38.73,66.55,75.38
2015-10-28,41.63,59.49,14.16,50.1,41.38,45.3,38.32,67.1,76.1
2015-10-29,41.71,59.79,14.14,50.07,41.26,45.32,38.1,67.4,76.32
2015-10-30,41.77,60.18,13.94,50.01,40.99,44.82,38.28,66.98,76.48
2015-11-02,42.03,61.59,14.13,50.59,41.36,45.08,38.32,68.41,76.83
2015-11-03,42.19,63.17,14.15,50.62,41.57,44.87,38.43,68.16,77.12
2015-11-04,41.92,62.6,14.11,50.48,41.62,44.68,38.63,67.86,76.62
2015-11-05,41.7,62.07,14.17,50.55,41.5,44.67,38.3,67.65,76.89
2015-11-06,41.82,61.75,14.32,50.55,41.64,44.19,36.96,67.37,76.9
2015-11-09,41.53,61.14,14.16,50.16,41.24,43.89,37.06,66.85,75.85
2015-11-10,41.23,61.27,14.22,50.15,40.96,44.01,37.39,67.3,76.56
2015-11-11,41.27,59.97,14.18,50.22,40.94,43.94,37.72,66.63,76.11
2015-11-12,40.44,58.61,13.96,49.54,40.59,43.35,37.36,65.48,75.4
2015-11-13,40.96,58.37,13.85,49.31,39.79,42.97,37.22,65.32,73.42
2015-11-16,41.48,60.32,14.02,49.95,40.4,43.71,37.85,66.14,74.31
2015-11-17,41.44,59.65,13.99,49.85,40.41,43.69,37.16,66.42,74.45
2015-11-18,42.18,60.63,14.24,50.54,41.02,44.29,37.4,67.71,75.72
2015-11-19,42.13,59.82,14.26,50.76,41.21,44.41,37.8,66.58,75.82
2015-11-20,42.0,59.18,14.28,51.02,41.51,44.1,37.96,67.15,76.72
2015-11-23,42.06,59.61,14.22,50.76,41.26,44.48,37.61,66.98,77.01
2015-11-24,42.41,60.88,14.18,50.68,41.27,44.6,37.56,67.19,76.85
2015-11-25,42.14,60.39,14.2,50.68,41.14,44.72,37.33,67.55,77.23
2015-11-27,42.08,59.95,14.23,50.77,41.24,44.89,37.4,67.68,76.95
2015-11-30,42.18,60.17,14.22,50.44,41.28,44.4,37.46,66.76,76.3
2015-12-01,42.48,60.65,14.37,50.68,41.65,44.78,37.76,67.89,77.08
2015-12-02,41.91,58.78,14.21,50.16,41.39,44.55,36.92,67.32,76.41
2015-12-03,41.54,57.6,13.98,49.54,40.85,44.32,36.64,65.84,75.26
2015-12-04,42.27,57.24,14.35,50.27,41.86,45.32,37.16,67.39,76.71
2015-12-07,41.51,55.06,14.21,50.02,41.65,45.44,37.32,67.02,76.39
2015-12-08,40.73,54.5,14.03,49.22,41.55,45.33,37.27,67.17,76.17
2015-12-09,41.95,55.21,13.87,49.07,40.94,44.9,37.28,66.49,75.19
2015-12-10,41.64,55.57,13.88,49.31,41.05,44.95,36.67,66.99,75.45
2015-12-11,40.53,53.49,13.58,48.48,40.19,44.46,36.56,66.0,73.73
2015-12-14,40.0,53.77,13.6,48.65,40.5,44.9,36.74,66.44,74.11
2015-12-15,40.22,55.12,13.92,48.66,40.68,45.18,37.03,67.3,74.51
2015-12-16,40.63,54.76,14.15,49.53,41.24,46.05,37.97,68.17,75.76
2015-12-17,39.82,53.42,13.95,48.71,40.59,45.46,38.05,67.44,74.51
2015-12-18,39.28,52.48,13.57,47.96,39.8,44.66,37.58,66.46,73.34
2015-12-21,39.64,52.53,13.71,48.33,40.21,45.16,37.55,67.07,73.71
2015-12-22,40.14,53.15,13.84,49.0,40.5,45.75,37.87,67.52,74.25
2015-12-23,41.09,55.46,14.0,49.58,40.84,46.09,38.45,68.24,74.63
2015-12-24,41.0,54.96,13.99,49.56,40.82,46.04,38.42,68.31,74.43
2015-12-28,40.71,53.96,13.98,49.45,40.79,45.98,38.49,67.99,74.62
2015-12-29,41.09,54.34,14.12,49.92,41.35,46.38,38.71,68.82,75.49
2015-12-30,40.71,53.61,14.02,49.5,41.0,46.21,38.67,68.53,74.88
2015-12-31,40.35,53.85,13.88,49.14,40.42,45.7,38.26,67.91,74.13
2016-01-04,39.72,53.83,13.61,48.48,39.9,45.12,38.18,66.69,72.86
2016-01-05,39.7,54.03,13.67,48.61,39.79,45.41,38.45,67.01,72.76
2016-01-06,38.66,51.95,13.46,47.86,39.3,45.25,38.38,66.46,72.05
2016-01-07,37.61,50.69,13.08,46.56,38.14,44.71,38.12,65.11,70.57
2016-01-08,37.23,50.03,12.87,46.09,37.84,44.37,38.11,64.13,69.81
2016-01-11,36.6,48.96,12.89,46.12,38.08,44.78,38.31,63.37,70.36
2016-01-12,36.65,49.08,12.99,46.49,38.54,45.03,38.16,64.18,71.14
2016-01-13,35.81,47.9,12.65,45.37,37.5,44.2,38.14,62.28,68.74
2016-01-14,36.29,49.96,12.76,45.91,38.21,44.41,38.72,63.95,69.24
2016-01-15,35.55,48.52,12.48,45.1,37.13,43.72,38.37,63.05,67.81
2016-01-19,35.11,47.47,12.47,45.09,37.17,44.24,38.95,63.04,68.07
2016-01-20,34.85,46.21,12.23,44.51,36.87,43.69,38.07,63.16,67.47
2016-01-21,35.16,47.65,12.18,44.7,37.08,43.86,38.04,62.97,68.33
2016-01-22,35.79,49.76,12.4,45.09,38.11,44.61,38.72,63.97,69.53
2016-01-25,34.65,47.44,12.15,44.53,37.67,44.21,38.39,63.38,68.73
2016-01-26,35.24,49.23,12.35,45.38,38.04,44.62,38.65,63.86,69.74
2016-01-27,34.96,49.0,12.3,44.87,37.25,44.57,38.74,63.13,68.65
2016-01-28,35.02,50.49,12.31,45.13,37.73,45.03,39.36,61.66,69.53
2016-01-29,36.03,51.96,12.65,46.34,38.92,45.94,40.15,62.67,70.29
2016-02-01,36.18,51.1,12.6,46.23,39.06,46.1,40.53,62.77,70.72
2016-02-02,35.94,49.39,12.25,45.3,38.37,45.51,40.7,61.86,69.34
2016-02-03,37.15,51.15,12.26,46.04,38.32,45.41,41.21,62.27,69.16
2016-02-04,38.18,51.12,12.37,46.83,38.36,44.99,41.03,61.93,68.76
2016-02-05,37.74,49.94,12.2,46.39,37.28,44.92,41.16,60.72,66.54
2016-02-08,36.75,49.68,11.9,46.0,36.74,44.8,41.02,59.89,65.25
2016-02-09,37.2,48.48,11.88,46.28,36.57,45.1,41.16,60.33,65.15
2016-02-10,36.85,48.28,11.81,46.04,36.63,45.05,41.12,60.87,65.03
2016-02-11,36.05,48.08,11.45,45.14,36.55,44.68,40.4,59.89,65.0
2016-02-12,37.12,49.35,11.94,46.04,37.06,45.32,40.27,60.69,66.19
2016-02-16,37.69,49.84,12.13,46.97,37.72,45.68,40.53,61.83,67.79
2016-02-17,38.43,51.47,12.29,47.69,38.5,46.15,40.45,62.62,69.25
2016-02-18,38.32,50.83,12.22,47.67,38.35,45.94,41.11,62.23,68.8
2016-02-19,37.87,50.71,12.22,47.57,38.38,46.01,40.84,62.16,68.99
2016-02-22,38.6,52.01,12.41,48.38,38.89,46.24,41.31,63.05,70.33
2016-02-23,37.65,50.23,12.19,47.9,38.27,46.23,41.35,62.58,69.94
2016-02-24,38.04,50.74,12.16,47.93,38.56,46.38,41.54,62.79,70.35
2016-02-25,38.53,50.78,12.33,48.56,39.05,46.9,41.97,63.57,71.05
2016-02-26,39.09,51.09,12.42,48.62,38.94,46.24,40.81,63.45,70.97
2016-02-29,38.85,50.51,12.29,48.32,38.67,46.09,40.93,62.45,70.6
2016-03-01,39.84,51.83,12.7,49.26,39.82,46.53,40.72,63.78,72.47
2016-03-02,39.68,53.1,12.84,49.3,39.93,46.67,40.93,63.89,72.4
2016-03-03,39.93,53.9,12.93,49.65,39.93,46.9,41.18,63.71,72.83
2016-03-04,40.39,54.42,12.98,49.85,40.04,47.1,41.64,63.56,72.76
2016-03-07,40.86,55.69,12.97,50.0,39.79,46.81,41.87,64.07,72.45
2016-03-08,40.06,53.36,12.76,49.3,39.55,46.95,42.29,63.29,71.88
2016-03-09,40.31,54.22,12.78,49.46,39.89,47.3,42.48,63.4,72.02
2016-03-10,40.52,54.27,12.77,49.38,39.85,47.32,42.52,63.44,72.2
2016-03-11,41.26,55.67,13.1,50.1,40.46,47.47,42.56,64.67,73.31
2016-03-14,40.99,55.3,13.06,50.14,40.51,47.44,42.61,64.4,73.59
2016-03-15,41.08,55.19,13.05,50.11,40.66,47.56,42.69,63.4,73.57
2016-03-16,41.42,56.15,13.03,50.29,41.13,47.67,43.35,63.25,74.17
2016-03-17,42.18,56.92,13.18,51.39,41.28,47.96,43.59,62.51,74.27
2016-03-18,42.36,57.08,13.3,51.83,41.35,47.9,43.31,63.25,74.37
2016-03-21,42.55,56.88,13.28,52.14,41.49,47.92,43.26,63.62,74.41
2016-03-22,42.07,56.57,13.24,51.84,41.5,47.64,43.12,64.25,74.28
2016-03-23,41.55,55.33,13.14,51.51,41.26,47.65,43.44,63.8,73.76
2016-03-24,41.55,55.6,13.05,51.36,41.38,47.6,43.56,63.77,73.85
2016-03-28,41.72,55.3,13.1,51.38,41.27,47.85,43.4,63.59,74.19
2016-03-29,41.96,55.56,13.12,51.71,41.92,48.21,44.04,64.33,74.94
2016-03-30,42.14,55.67,13.19,51.81,42.16,48.52,43.93,64.34,75.42
2016-03-31,41.79,55.64,13.17,51.69,42.08,48.27,44.19,64.14,75.33
2016-04-01,42.19,54.9,13.28,51.93,42.4,48.78,44.36,64.87,75.64
2016-04-04,41.64,54.49,13.22,51.34,42.24,48.8,44.17,65.64,75.05
2016-04-05,41.38,54.12,13.03,51.02,41.83,48.47,43.34,64.79,74.42
2016-04-06,41.86,55.29,13.1,51.28,42.24,48.85,43.29,66.53,75.12
2016-04-07,41.25,54.97,12.86,50.78,41.63,48.32,43.27,65.8,74.27
2016-04-08,41.52,56.07,12.9,50.98,41.63,48.59,43.5,65.62,74.16
2016-04-11,41.71,55.84,12.95,51.0,41.52,48.24,43.32,65.12,73.88
2016-04-12,42.28,57.5,13.12,51.29,41.8,48.54,43.62,65.65,74.44
2016-04-13,42.7,57.77,13.42,52.06,42.23,48.17,43.35,66.27,75.49
2016-04-14,42.73,57.91,13.45,52.15,42.22,47.95,43.3,66.3,75.49
2016-04-15,42.93,57.13,13.4,52.23,42.06,48.25,43.54,66.26,75.7
2016-04-18,43.12,58.07,13.5,52.27,42.24,48.52,43.71,66.87,76.42
2016-04-19,44.05,59.23,13.67,52.65,42.0,48.5,43.78,67.11,76.0
2016-04-20,43.92,59.76,13.77,52.56,42.09,47.95,42.68,67.47,76.09
2016-04-21,43.72,59.41,13.65,52.43,41.94,47.1,41.79,67.86,75.83
2016-04-22,44.03,60.27,13.78,52.56,41.21,47.27,42.17,68.01,75.67
2016-04-25,43.88,59.6,13.75,52.31,41.22,47.6,42.25,67.74,75.76
2016-04-26,44.23,60.55,13.84,52.78,41.02,47.41,42.31,67.49,75.94
2016-04-27,44.61,61.7,13.86,53.15,40.83,47.63,42.93,67.41,75.86
2016-04-28,44.19,60.78,13.72,52.64,40.32,47.68,42.86,67.09,75.04
2016-04-29,43.93,60.69,13.64,52.33,39.96,47.58,43.12,66.04,75.43
2016-05-02,44.08,60.62,13.76,52.6,40.26,48.12,43.47,66.42,76.48
2016-05-03,43.36,59.19,13.59,52.17,39.89,48.03,43.43,66.21,75.78
2016-05-04,42.92,58.34,13.48,51.53,39.76,48.18,43.94,65.58,75.43
2016-05-05,42.7,58.82,13.48,51.5,39.78,48.19,43.77,65.85,74.95
2016-05-06,43.05,58.68,13.53,51.84,40.08,48.43,43.49,65.46,75.5
2016-05-09,42.53,57.83,13.5,51.61,40.08,48.7,43.74,66.21,75.71
2016-05-10,43.24,58.84,13.69,52.5,40.6,49.18,43.78,66.77,76.68
2016-05-11,43.09,59.02,13.55,52.06,40.31,48.79,43.94,65.96,75.14
2016-05-12,43.27,59.18,13.55,51.95,40.19,49.05,44.2,65.58,75.28
2016-05-13,42.85,58.43,13.39,51.29,40.04,48.43,43.99,65.42,74.39
2016-05-16,43.59,59.42,13.46,51.93,40.6,48.74,44.04,66.31,74.85
2016-05-17,43.37,59.7,13.38,51.68,40.19,47.79,43.29,65.62,74.01
2016-05-18,42.7,59.12,13.62,51.5,40.27,47.23,42.48,65.9,73.58
2016-05-19,42.85,59.13,13.49,51.01,40.05,47.7,42.91,65.34,73.51
2016-05-20,43.16,59.48,13.58,51.28,40.53,47.45,43.01,65.94,74.0
2016-05-23,43.66,59.33,13.57,51.18,40.46,47.5,42.62,65.68,73.74
2016-05-24,43.95,59.63,13.77,51.71,41.22,47.9,43.05,66.63,74.63
2016-05-25,44.49,60.57,13.92,52.07,41.5,47.97,42.93,67.04,75.03
2016-05-26,44.02,60.32,13.84,51.92,41.63,48.16,43.42,67.05,75.19
2016-05-27,44.0,60.35,13.93,52.11,41.83,48.22,43.49,67.35,75.54
2016-05-31,43.78,60.12,13.9,52.1,41.92,47.91,43.77,67.51,75.46
2016-06-01,43.83,60.14,13.93,52.15,41.81,48.4,43.89,67.76,75.42
2016-06-02,44.08,60.06,13.96,52.22,41.78,48.42,43.9,68.63,75.83
2016-06-03,44.45,59.82,13.76,52.17,41.68,48.73,44.6,68.4,75.34
2016-06-06,44.91,61.14,13.84,52.66,41.76,48.78,44.54,68.77,75.53
2016-06-07,44.92,62.53,13.81,52.92,41.93,48.73,44.5,68.35,75.63
2016-06-08,45.18,62.39,13.82,53.25,42.01,49.02,44.77,68.58,75.71
2016-06-09,44.86,61.91,13.72,53.24,42.02,49.21,45.15,68.47,75.54
